veracity,content,sentiment,retweet numbers,likes numbers,compound
0,Coronavirus test is not free in India,0,181,352,-0.4023
0,a U.S. Army athlete brought the Coronavirus to China,1,339,974,0
0,drinking methanol protects from coronavirus,1,237,149,0.3182
0,GOV.UK CORONAVIRUS ALERT New rules in force now: you must stay at home,1,218,222,0.4466
0,No more spaces are available in hospitals. Please dont atep out of your homes for next days,1,324,831,0.0258
0,WHO came up with protocol$procedure of lockdown periods for controlling on most dangerous virus,0,0,0,-0.5256
0,hotels/resturants will remain closed till th October due to,1,521,1129,0
0,Russia unleashed more than lions on its streets to ensure that people are staying indoors during this pandemic outbreak,1,0,0,0.3818
0,the new coronavirus is somehow connected to G technology,1,31,61,0
0,Singapore will go into lockdown,1,41,28,0
0,GOV allows people to request off for being at work during the current Covid-19,1,5,7,0
0,King Vajiralongkorn has been secretly cleaning the streets of Bangkok to combat COVID-19,0,191,118,-0.34
0,Nurses and Doctors in have tested positive for COVID-19,1,160,169,0.5574
0,hand sanitizer wont be effective against,1,732,1495,0.1645
0,go to blood drives because they have to test you for COVID-19,1,1,15,0
0,if I get it I get it theres nothing I can do,1,9,12,0
0,a health clinic in Tanglin Lake Garden is offering drive-though COVID-19 testing services,1,59,27,0
0,being in the library with other people is safe,1,6,12,0.4404
0,There is a COVID-19 case in FYI | Rivera Medical Center Inc,1,45,115,0.368
0,Olivia was exposed to friend RichardWilkins after he tested positive for covid-19,1,65,584,0.7579
0,Kids are essentially immune but elderly with existing conditions are vulnerable. Family gatherings with close contact between kids & grandparents probably most risky,0,3,22,-0.5251
0,Covid-19 was given its name by geographic references,1,0,4,0
0,Douglas County School System administrators have been investigating a social media post that shows that an Alexander High family is under quarantine for coronavirus (COVID-19),1,3,7,0
0,Jawan being tested positive in Srinagar,1,14,21,0.5574
0,ovid-19 is even more infectious than either Ebola or the Spanish flu. and both of those are far worse than the seasonal flu,0,0,0,-0.8074
0,Pharmacies in Karachi telling me they are out of because it was all exported to China two weeks ago before it became publically known as a possible treatment for,1,7,26,0
0,You are trying to make it seem that Covid is no worse than the regular flu,0,0,2,-0.7845
0,GHA has confirmed a clinician tested positive for COVID-19,1,15,31,0.5574
0,The COVID-19 test kits donated by Chinese government are inaccurate,1,94,340,0
0,Qatar Airways GCEOs excellency Mr Akbar AI Baker had stated that he doubts the existance of coronavirus,1,34,193,0.3182
0,Everything is closed except supermarkets pharmacies and petrol stations in UK,1,66,55,0
0,Rescue pack is an appropriate treatment for most people with respiratory conditions,1,35,29,0.5106
0,Doctors suggest that you can self-check for coronavirus by holding your breath,1,16,15,0
0,Holding your breath for seconds can self-check for,1,22,38,0
0,A drug has been clinically trialled with COVID-19,1,0,0,0
0,Ive been looking for this study the president mentioned yesterday showing that Lupus patients on hydroxychloroquine are protected from contracting and I??ve concluded that the study doesn??t exist,1,19,40,0.594
0,Vaccine for COVID-19 has been found in tobacco,1,1,5,0
0,the virus was designed in a lab to disproportionately kill POC,0,10,25,-0.6908
0,COVID Clinical trials are for people who have no treatment options left,0,0,1,-0.296
0,your character makes you more resistant to Covid-19,1,1246,3503,0
0,Breathing exercises can help prevent covid-19,1,82,99,0.4215
0,Wearing a mask prevents you from catching covid19,1,8,7,0.0772
0,COVID-19 is so dangerous because it is overwhelming our healthcare system!,0,275,701,-0.6466
0,Covid-19 is Chinese virus and China is to blame,0,8,24,-0.34
0,The virus is a Chinese bio-weapon,1,5,21,0
0,China prevented U.S. experts from helping,1,6,19,0.3182
0,China covered up the virus and arrested a doctor who warned about the virus,0,7,22,-0.6369
0,Chinas incompetence and lack of transparency caused the virus to spread,0,9,20,-0.6808
0,Chinas hospital supply shortage endangered people,0,11,29,-0.25
0,China threatens world supplies,0,7,29,-0.3818
0,?The military are on the streets in Italy,1,128,304,0
0,Bathing with hot water will prevent you from catching the virus,1,33,131,0.0258
0,Regularly rinsing your nose with saline help prevent infection with the coronavirus,1,70,183,0.4215
0,Once the weather warms up here it will prevent coronavirus transmission,1,17,16,0.296
0,Eating food cooked in mustard oil will protect you against coronavirus,1,122,330,0.3818
0,taking a hot bath reduce the risk of infection,0,10,13,-0.2732
0,Black people are socially distancing less than others and assuming thats why we are experiencing higher rates of COVID-19,1,914,3096,0
0,Bill has just starting to do charity work,1,0,6,0.4215
0,hospitals have never set up surge tents before,1,89,323,0
0,PMal/Labor playing politics and scaring nurses claiming they are not covered by workers compensation for Covid,0,17,56,-0.2732
0,Stone pelting on Medical team escorting covid-positive members of the Tablighi Jamaat in Firozabad,1,2,5,0
0,The explanation put forth by the AG isnt an accusation that abortion is murder. Rather Paxton states that abortion providers would take away necessary resources for fighting COVID-19,0,0,13,-0.755
0,staff members at Fortis Hospital Mulund have tested positive,1,54,138,0.5574
0,gargling salt water or avoiding cold food and drink stops the infection,0,321,639,-0.4588
0,the virus is airborne,1,1,0,0
0,the gov is making students repeat their grades from this year,1,0,0,0
0,hese are Muslims trying to spread coronavirus,1,6393,9764,0
0,italian suicide who lost entire family to Corona,0,13,14,-0.7783
0,Kenyans want a lockdown to contain Covid-19,1,869,2910,0.0772
0,Gates wants to test a vaccine in Africa,1,4909,9516,0
0,more than people have died from Covid-19 in Burkina Faso,0,4909,9516,-0.5574
0,G networks cause Covid-19 or contribute to its spread,1,411,850,0
0,Covid-19 is linked with G,1,180,430,0
0,patients from Tableeghi Jamat attacked medical team,0,245,340,-0.4588
0,A report that China also lifted its year-old ban on Canadian canola exports,0,11,10,-0.5574
0,Claims that Black Men are worst paying child support,0,87,326,-0.34
0,coronavirus victims are being thrown into the sea in many countries,0,56,106,-0.3182
0,single person in has died of COVID pandemic,0,56,106,-0.5574
0,test on that tiger,1,84,1143,0
0,Black skin is resistant to Covid-19,1,181,452,0
0,images show Italian patients treated on the streets,1,49,45,0
0,Lemon juice protects you from Covid-19,1,240,389,0.3182
0,testing kits were contaminated was widely shared on social media,1,11,16,0.34
0,eating garlic to prevent infection,1,20,25,0.0258
0,The Dr that came in from America with her sick baby to Ile-Ife being the cause of the rise in Osun state COVID-19 case,0,175,231,-0.5106
0,G causing covid-19,1,2,17,0
0,the Brazilian military has deposed Bolsonaro over his mishandling of COVID-19,1,17,68,0
0,But FakeNews spread a rumor attributed to Lebanonfile that I contaminated a delivery man who infected other residents in CapSurVill,0,34,858,-0.6486
0,Engr. A. A. Laya Have donated billion naira the fight against COVID-19,0,7,22,-0.3818
0,you need special permission or paperworkother than a Drivers License/Learners Permit Vehicle Registration & Proof of Financial Responsibility to drive on PA highways during,1,43,83,0.4019
0,People are entering from Afghanistan to Pakistan,1,18,44,0
0,the vaccine from Bill Gates lab also include a microchip which with G5 technology will track you where you go,1,3,7,0
0,Hamilton Police are issuing tickets under the Emergency Management and Civil Protection Act in if there are more than + people in a car,0,96,237,-0.3818
0,Tom hanks is dead,0,0,3,-0.6486
0,cigars & whiskey are a Covid-19 safety plan..,1,0,9,0.4215
0,the government extending hours of the national curfew which is currently from PM to AM,1,0,5,0
0,san angelo police are conducting Traffic Stops or Traffic Checkpoints to validate Essential Businesses/Services Employees.,1,7,8,0.2263
0,you need paperwork other than a Drivers License/Learners Permit Vehicle Registration & Proof of Insurance to drive during,1,37,67,0
0,there is observed trend with its admitted COVID-19 positive patients acquiring the disease from groceries,1,29,46,0.6124
0,WIC is sending out new benefit cards to use during COVID-19,1,36,26,0.4588
0,xposing yourself to the sun can prevent the coronavirus disease (COVID-19),1,75,141,0.0258
0,there was an employee from Rebecas Bakery in Watsonville that has tested positive for COVID-19,1,4,9,0.5574
0,viral message claiming WHO has released lock down schedule,1,2,4,0
0,Phone calls recording and whatsup monitoring,1,1,2,0
0,CDO is COVID-19 free,1,226,312,0.5106
0,Sarah Elago being disseminated by evil individuals and organizations,0,418,2499,-0.6597
0,King Vajiralongkorn has died from COVID-19,0,310,206,-0.5574
0,consuming poisonous Ummetha kaya (from Datura plant) would prevent coronovirus,0,33,26,-0.5574
0,urses have died in our ITU department,0,2502,5169,-0.5574
0,telecommunications services in the country will crash,0,4,7,-0.4019
0,Gov. Steve Sisolaks activation of the Guard this week means hes invoking martial law,1,4,3,0
0,An officer died from coronavirus,0,1,8,-0.5574
0,National Guard is being mobilized for anything else.call for military or marshal law,1,5,5,0
